site,label
https://www.vivareal.com.br/venda/parana/curitiba/?__vt=map:b,0
https://www.vivareal.com.br/aluguel/rio-grande-do-sul/porto-alegre/apartamento_residencial/?__vt=map:b,0
https://www.vivareal.com.br/imovel/lote-terreno-campo-grande-zona-oeste-rio-de-janeiro-180m2-venda-RS149000-id-85683053/?__vt=map:b,1
https://www.vivareal.com.br/imovel/lote-terreno-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-520m2-venda-RS995000-id-84770584/?__vt=map:b,1
https://www.vivareal.com.br/imovel/casa-2-quartos-higienopolis-zona-norte-rio-de-janeiro-80m2-aluguel-RS1200-id-83698046/?__vt=map:b,1
https://www.vivareal.com.br/imovel/casa-2-quartos-campinho-zona-norte-rio-de-janeiro-71m2-aluguel-RS1350-id-81624778/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-palmares-bairros-santo-andre-com-garagem-47m2-venda-RS230000-id-84538413/?__vt=map:b,1
https://www.vivareal.com.br/imoveis-lancamento/edificio-genova-8986/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-3-quartos-setor-faicalville-bairros-goiania-com-garagem-74m2-aluguel-RS900-id-80790039/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-1-quartos-setor-leste-universitario-bairros-goiania-com-garagem-32m2-aluguel-RS750-id-84078364/?__vt=map:b,1
https://www.vivareal.com.br/imovel/chacara-4-quartos-centro-bairros-brasilia-26000m2-venda-RS500000-id-82875626/?__vt=map:b,1
https://www.vivareal.com.br/imoveis-lancamento/parque-das-hortensias-8796/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-3-quartos-alphaville-bairros-salvador-com-garagem-83m2-venda-RS430000-id-84550614/?__vt=map:b,1
https://www.vivareal.com.br/imoveis-lancamento/paradise-residence-7635/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-3-quartos-xaxim-bairros-curitiba-com-garagem-67m2-venda-RS265000-id-84869545/?__vt=map:b,1
https://www.vivareal.com.br/imoveis-lancamento/hub---home-9055/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristal-bairros-porto-alegre-com-garagem-63m2-aluguel-RS950-id-84234278/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-1-quartos-cidade-baixa-bairros-porto-alegre-40m2-aluguel-RS900-id-84491639/?__vt=map:b,1
https://www.vivareal.com.br/imovel/apartamento-3-quartos-cidade-universitaria-bairros-recife-com-garagem-67m2-venda-RS160000-id-81768555/?__vt=map:b,1
https://www.vivareal.com.br/imoveis-lancamento/espinheiro-residence-8775/?__vt=map:b,1
https://www.expoimovel.com/imovel.do?method=list&tipoImovel=1&estado=1&pretensao=1,0
https://www.expoimovel.com/,0
https://www.expoimovel.com/imovel.do?method=list&tipoImovel=1&estado=1&cidade=133&pretensao=0,0
https://www.expoimovel.com/preco-imovel/venda,0
http://www.expoimovel.com/preco-imovel/novos,0
http://www.expoimovel.com/preco-imovel/revenda,0
http://www.expoimovel.com/preco-imovel/aluguel,0
http://www.expoimovel.com/preco-imovel/aluguel/apartamentos,0
http://www.expoimovel.com/preco-imovel/aluguel/casas,0
http://www.expoimovel.com/preco-imovel/aluguel/flats-studios,0
http://www.expoimovel.com/preco-imovel/aluguel/galpoes-predios-comerciais,0
https://www.expoimovel.com/anunciarimovel/,0
https://www.expoimovel.com/emp/apartamentos-lancamento-piedade-jaboatao-dos-guararapes-pernambuco/1674/pt/BR,1
https://www.expoimovel.com/emp/apartamentos-lancamento-rosarinho-recife-pernambuco/1553/pt/BR,1
https://www.expoimovel.com/emp/apartamentos-lancamento-boa-viagem-recife-pernambuco/1911/pt/BR,1
https://www.expoimovel.com/emp/apartamentos-lancamento-barra-de-jangada-jaboatao-dos-guararapes-pernambuco/1910/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-espinheiro-recife-pernambuco/321793/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-poco-da-panela-recife-pernambuco/397968/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-tatuape-sao-paulo-sao-paulo/389362/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-tatuape-sao-paulo-sao-paulo/384247/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-sao-miguel-pta-sao-paulo-sao-paulo/380602/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-bal-pires-praia-grande-sao-paulo/380588/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-jardim-aricanduva-sao-paulo-sao-paulo/376141/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-tatuape-sao-paulo-sao-paulo/359199/pt/BR,1
http://www.imovelweb.com.br/,0
http://www.imovelweb.com.br/apartamentos-venda.html,0
http://www.imovelweb.com.br/apartamentos-venda-sao-paulo.html,0
http://www.imovelweb.com.br/apartamentos-venda-santo-andre-sp.html,0
http://www.imovelweb.com.br/apartamentos-venda-guaruja-sp.html,0
http://leadimob.maxfinancas.com.br/?&idParceiro=838&idTipoDeOperacion=1&infoAdicional=true,0
http://www.imovelweb.com.br/apartamentos-aluguel-sao-paulo-sp.html,0
http://www.imovelweb.com.br/imoveis-campinas-sp.html,0
http://www.imovelweb.com.br/imoveis-belo-horizonte-mg.html,0
http://www.imovelweb.com.br/imoveis-santos-sp.html,0
http://www.imovelweb.com.br/imoveis-osasco-sp.html,0
http://www.imovelweb.com.br/casas-venda.html,0
http://www.imovelweb.com.br/casas-aluguel.html,0
http://www.imovelweb.com.br/propriedades/casa-a-venda-proximo-av.-n.-sra-da-luz-jardim-2932504015.html,1
http://www.imovelweb.com.br/propriedades/casa-a-venda-na-vila-assuncao-2933138952.html,1
http://www.imovelweb.com.br/propriedades/casa-a-venda-no-jardim-europa-2933413185.html,1
http://www.imovelweb.com.br/propriedades/casa-vila-mateo-bei-em-sao-vicente-2933078388.html,1
http://www.imovelweb.com.br/propriedades/sobrado-brooklin-2933503480.html,1
http://www.imovelweb.com.br/propriedades/apartamento-a-venda-em-torre-2930392668.html,1
http://www.imovelweb.com.br/propriedades/flat-ed-gold-santa-maria-entrega-para-2933562911.html,1
http://www.imovelweb.com.br/propriedades/apartamento-para-venda-possui-70-metros-quadrados-e-3-2933125461.html,1
http://www.imovelweb.com.br/propriedades/jardim-das-acacias-2930439671.html,1
http://www.imovelweb.com.br/propriedades/apartamento-a-venda-em-tejipio-2933550118.html,1
http://www.imovelweb.com.br/propriedades/lago-sul-shis-ql-12-arte-e-natureza-2929533394.html,1
http://www.imovelweb.com.br/propriedades/lago-sul-shis-ql-12-arte-e-natureza-2929533394.html,1
http://www.imovelweb.com.br/propriedades/casa-independente-oportunidade-2930333032.html,1
http://www.directimoveis.com.br/trabalhe-conosco,0
http://www.directimoveis.com.br/contato,0
http://www.directimoveis.com.br/,0
http://www.directimoveis.com.br/empresa,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=&type=todos&city=Goiana&neighborhood=&rooms=&query=,0
http://www.directimoveis.com.br/empresa/direct-africa,0
http://www.directimoveis.com.br/imoveis,0
http://www.directimoveis.com.br/imoveis/apartamento,0
http://www.directimoveis.com.br/imoveis/casa,0
http://www.directimoveis.com.br/imoveis/comercial,0
http://www.directimoveis.com.br/imoveis/rural,0
http://www.directimoveis.com.br/imoveis/terreno,0
http://www.directimoveis.com.br/oferte-seu-imovel,0
http://www.directimoveis.com.br/imoveis/todos,0
http://www.directimoveis.com.br/imoveis?wish=sell&price=&type=todos&city=&neighborhood=&rooms=&query=recife,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=&type=todos&city=&neighborhood=&rooms=&query=s%C3%A3o+paulo,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=&type=todos&city=&neighborhood=&rooms=&query=rio+de+janeiro,0
http://www.directimoveis.com.br/imovel-v1067/recife-flat,1
http://www.directimoveis.com.br/imovel-v1162/bristol-recife-h-c,1
http://www.directimoveis.com.br/imovel-v1201/recife-flat,1
http://www.directimoveis.com.br/imovel-V0142,1
http://www.directimoveis.com.br/imovel-V0196/edificio-porto-ravena,1
http://www.directimoveis.com.br/imovel-V0279/edificio-residencias-da-jaqueira,1
http://www.directimoveis.com.br/imovel-V0263/edificio-principe-de-vivar,1
http://www.directimoveis.com.br/imovel-V0196/edificio-porto-ravena,1
http://www.directimoveis.com.br/imovel-V0390/edificio-maison-languth,1
http://www.directimoveis.com.br/imovel-V0436/edificio-joanna-dhalia,1
http://www.directimoveis.com.br/imovel-al0204/empresarial-das-ubaias,1
http://www.directimoveis.com.br/imovel-V0371/morada-da-peninsula,1
http://www.directimoveis.com.br/imovel-V0373/morada-da-peninsula,1
http://www.directimoveis.com.br/imovel-AL0141,1
http://www.directimoveis.com.br/imovel-AL0146/novo-mundo-empresarial,1
http://www.directimoveis.com.br/imovel-AL0164,1
http://www.directimoveis.com.br/imovel-V0433/vila-dos-corais,1
http://diariodepernambuco.lugarcerto.com.br/,0
http://diariodepernambuco.lugarcerto.com.br/busca?&conteudo=anuncio&secao=Compra%20e%20Venda&secao=Lan%E7amento&estado=PE,0
http://diariodepernambuco.lugarcerto.com.br/classificados/,0
http://diariodepernambuco.lugarcerto.com.br/noticias/noticias/,0
http://diariodepernambuco.lugarcerto.com.br/noticias/servicos/,0
http://diariodepernambuco.lugarcerto.com.br/imobiliarias/,0
http://diariodepernambuco.lugarcerto.com.br/imobiliarias/?cadastro,0
http://diariodepernambuco.lugarcerto.com.br/outros/fale_conosco/,0
http://diariodepernambuco.lugarcerto.com.br/busca/compra-e-venda/pe/recife/apartamento,0
http://diariodepernambuco.lugarcerto.com.br/busca/compra-e-venda/rj/rio-de-janeiro/apartamento,0
http://diariodepernambuco.lugarcerto.com.br/busca/compra-e-venda/sp/sao-paulo/apartamento,0
http://www.lugarcerto.com.br/imovel/apartamento-1-quarto-vila-mariana-sao-paulo-com-garagem-45m2-compra-e-venda-rs447000-id-228984723,1
http://www.lugarcerto.com.br/imovel/apartamento-vila-maria-sao-paulo-compra-e-venda-rs100-id-10200406330,1
http://www.lugarcerto.com.br/imovel/apartamento-3-quartos-jardins-sao-paulo-com-garagem-158m2-compra-e-venda-rs2200000-id-233689725,1
http://www.lugarcerto.com.br/imovel/apartamento-3-quartos-jardins-sao-paulo-com-garagem-184m2-compra-e-venda-rs1600000-id-228984720,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-4-quartos-madalena-recife-com-garagem-202m2-compra-e-venda-rs650000-id-340170144,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-3-quartos-encruzilhada-recife-com-garagem-73m2-compra-e-venda-rs280000-id-340381554,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-3-quartos-casa-forte-recife-com-garagem-130m2-compra-e-venda-rs710000-id-340447027,1
http://www.lugarcerto.com.br/imovel/apartamento-2-quartos-santo-cristo-rio-de-janeiro-com-garagem-compra-e-venda-rs340000-id-308414719,1
http://www.lugarcerto.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-rio-de-janeiro-333m2-compra-e-venda-rs5000000-id-340596697,1
http://www.lugarcerto.com.br/imovel/apartamento-2-quartos-curicica-rio-de-janeiro-59m2-compra-e-venda-rs315000-id-340596991,1
http://www.lugarcerto.com.br/imovel/apartamento-2-quartos-curicica-rio-de-janeiro-63m2-compra-e-venda-rs199000-id-340597029,1
http://www.redeimobiliariasecovi.com.br/,0
http://www.redeimobiliariasecovi.com.br/cesta-login.aspx,0
http://www.redeimobiliariasecovi.com.br/associe-se.aspx,0
http://www.redeimobiliariasecovi.com.br/quem-somos.aspx,0
http://apeoucasa.com.br/,0
http://www.redeimobiliariasecovi.com.br/contato.aspx,0
http://www.redeimobiliariasecovi.com.br/listagem.aspx?ddlPretensao=1,0
http://www.redeimobiliariasecovi.com.br/listagem.aspx?ddlPretensao=1&tipo=2,0
http://www.redeimobiliariasecovi.com.br/listagem.aspx?ddlPretensao=1&tipo=2&cidade2=85,0
http://www.redeimobiliariasecovi.com.br/listagem.aspx?ddlPretensao=1&tipo=2&cidade2=85&vlVenda=1400000|1600000,0
http://www.redeimobiliariasecovi.com.br/listagem.aspx?ddlPretensao=2&ddlFinalidade=1,0
http://www.redeimobiliariasecovi.com.br/listagem.aspx?ddlPretensao=2&ddlFinalidade=1&cidade2=80,0
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=SA0083-ELL,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=GA0015-ELL,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=CA0429-ELL,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=SA0064-ELL,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=CA0429-ELL,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=CA0628-ELL,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=AP0022-HAW,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=AP3934-CAB,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=CA2273-CAB,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=CA3835-CAB,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=AP0211-MOI,1
http://www.redeimobiliariasecovi.com.br/imovel-detalhes.aspx?refRede=AP0063-MOI,1
http://buscaimoveis.com/,0
http://buscaimoveis.com/quemsomos.cfm,0
http://buscaimoveis.com/contato/faleconosco.cfm,0
http://buscaimoveis.com/guarapuava,0
http://buscaimoveis.com/saojosedospinhais,0
http://buscaimoveis.com/curitiba,0
http://buscaimoveis.com/aracoiabadaserra,0
http://buscaimoveis.com/termosdeuso.cfm,0
http://buscaimoveis.com/politicadeprivacidade.cfm,0
http://imoveisgauchos.com/portoalegre,0
http://imoveisgauchos.com/torres,0
http://buscaimoveis.com/santanadoparaiso,0
http://buscaimoveis.com/imovel/qqVYqxx/casa-comercial---centro--guarulhos-sao-paulo?urlcode=64EbYVL,1
http://buscaimoveis.com/imovel/jwwNHN/apartamento-para-venda-na-vila-rosalia-!!?urlcode=64EbYVL,1
http://buscaimoveis.com/imovel/wwwHYp/apartamento-vila-augusta-torca-por-maior-valor?urlcode=64EbYVL,1
http://buscaimoveis.com/imovel/qVwLqYV/casa-3-quartos-suite-a-venda-em-shangri-la?urlcode=64EbLV,1
"http://buscaimoveis.com/imovel/qVxqxNV/casa-com-piscina,-churrasqueira-3-quartos-ipanema?urlcode=64EbLV",1
http://buscaimoveis.com/imovel/qqLYxwL/apartamento-na-beira-mar?urlcode=64EbLV,1
http://buscaimoveis.com/imovel/qVVHqjH/chacara---portal-das-acacias---santana-de-parnaiba?urlcode=64EbNjH,1
http://buscaimoveis.com/imovel/wwwHYN/imperdivel!-apartamento-venda-no-eredita!?urlcode=64EbNjH,1
"http://buscaimoveis.com/imovel/wNjwqj/aceita-permuta,-casa-a-venda-ou-locacao---alpha-09?urlcode=64EbNjH",1
http://buscaimoveis.com/imovel/wNjHwp/apartamento-novo-a-venda-no-reserva-alphasitio?urlcode=64EbNjH,1
http://buscaimoveis.com/imovel/qVHYwjH/apartamento-3-quartos-revertido-para-2---estrelas?urlcode=64EbjV,1
http://buscaimoveis.com/imovel/qqLYpVY/belissima-vista?urlcode=64EbjV,1
http://zipanuncios.com.br/,0
http://zipanuncios.com.br/br/pernambuco/,0
http://zipanuncios.com.br/br/pernambuco/animais-e-acessorios-pe/,0
http://zipanuncios.com.br/br/pernambuco/bebes-e-criancas-pe/,0
http://zipanuncios.com.br/br/pernambuco/celulares-e-tablets-pe/,0
http://zipanuncios.com.br/br/pernambuco/emprego-e-negocios-pe/,0
http://zipanuncios.com.br/br/pernambuco/imoveis-pe/,0
http://zipanuncios.com.br/br/pernambuco/moda-e-beleza-pe/,0
http://zipanuncios.com.br/br/pernambuco/musica-e-hobbies-pe/,0
http://zipanuncios.com.br/br/pernambuco/veiculos-pe/,0
http://zipanuncios.com.br/br/pernambuco/imoveis-pe/venda-casas-apartamentos-pe/,0
