site,label
http://www.olx.com.br/imoveis/aluguel,0
http://www.olx.com.br/imoveis/venda,0
http://www.olx.com.br/imoveis/venda/apartamentos?ros=4,0
http://www.olx.com.br/brasil,0
http://www.olx.com.br/imoveis/venda/casas?ros=2,0
http://www.olx.com.br/imoveis/aluguel?pe=300000,0
https://www3.olx.com.br/account?return_to=PASSWORD_PAGE&app_instance=0&action_type=AD_AI,0
http://www.olx.com.br/imoveis/terrenos,0
http://mt.olx.com.br/regiao-de-cuiaba/terrenos/03-lotes-juntos-bairro-jd-pauliceia-todos-com-escritura-bem-localizado-396013683,0
http://sp.olx.com.br/sao-paulo-e-regiao/imoveis/apto-reforma-impecavel-396014219,1
http://es.olx.com.br/norte-do-espirito-santo/imoveis/maravilhosa-cobertura-4-qts-na-praia-da-costa-396014106,1
http://pe.olx.com.br/grande-recife/imoveis/excelente-preco-no-terminal-de-piedade-lindo-396013840,1
http://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/casa-387735719,1
http://sp.olx.com.br/sao-paulo-e-regiao/imoveis/aluga-se-casa-5-comodos-saida-independente-por-r-700-00-396013390,1
http://rn.olx.com.br/rio-grande-do-norte/imoveis/apartamento-3-4-com-suite-200-m-tirol-396013375,1
http://pe.olx.com.br/grande-recife/imoveis/excelente-casa-na-lagoa-encantada-396013116,1
http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-em-itaipuacu-marica-520-00-396013014,1
http://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/apartamento-396014221,1
http://es.olx.com.br/norte-do-espirito-santo/imoveis/a-melhor-oportunidade-de-3-quartos-na-7-etapa-de-itaparica-396013790,1
https://www.vivareal.com.br/,0
https://www.vivareal.com.br/venda/,0
https://www.vivareal.com.br/aluguel/,0
https://www.vivareal.com.br/imoveis-lancamento/,0
https://www.vivareal.com.br/imoveis-lancamento/apartamento_residencial/#tipo-novo=apartamento_residencial,0
https://www.vivareal.com.br/venda/sp/sao-paulo/,0
https://www.vivareal.com.br/venda/rj/rio-de-janeiro/casa_residencial/,0
https://www.vivareal.com.br/aluguel/minas-gerais/belo-horizonte/,0
https://www.vivareal.com.br/venda/distrito-federal/brasilia/,0
https://www.vivareal.com.br/venda/distrito-federal/brasilia/#onde=BR%3EDistrito_Federal%3ENULL%3EBrasilia&quartos=3,0
https://www.vivareal.com.br/imoveis-lancamento/yup-8389/,1
https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-analia-franco-zona-leste-sao-paulo-com-garagem-110m2-venda-RS615000-id-84562353/,1
https://www.vivareal.com.br/imovel/casa-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-480m2-venda-RS3800000-id-84416313/,1
https://www.vivareal.com.br/imovel/casa-2-quartos-marechal-hermes-zona-norte-rio-de-janeiro-60m2-venda-RS115000-id-83867231/,1
https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-vitoria-bairros-belo-horizonte-com-garagem-100m2-aluguel-RS890-id-84634467/,1
https://www.vivareal.com.br/imovel/casa-4-quartos-floresta-bairros-belo-horizonte-com-garagem-200m2-aluguel-RS3200-id-86273977/,1
https://www.vivareal.com.br/imoveis-lancamento/parque-das-hortensias-8796/,1
https://www.vivareal.com.br/imovel/apartamento-3-quartos-asa-norte-bairros-brasilia-com-garagem-105m2-venda-RS980000-id-86144451/,1
https://www.vivareal.com.br/imovel/apartamento-3-quartos-madalena-bairros-recife-com-garagem-86m2-venda-RS650000-id-85864609/,1
https://www.vivareal.com.br/imoveis-lancamento/morada-dos-ipes-9208/,1
https://www.expoimovel.com/,0
https://www.expoimovel.com/imovel.do?method=list&pretensao=1,0
https://www.expoimovel.com/imovel.do?method=list&estado=1&cidade=133&pretensao=1,0
https://www.expoimovel.com/ceara/,0
https://www.expoimovel.com/apartamentos/comprar-vender/CE,0
https://www.expoimovel.com/apartamentos/comprar-vender/CE/garcas,0
https://www.expoimovel.com/salvador/,0
https://www.expoimovel.com/comerciais-bairro/PE,0
https://www.expoimovel.com/lojas/alugar-locacao/PE/recife/boa-viagem,0
https://www.expoimovel.com/apartamentos/comprar-vender/PE/recife,0
https://www.expoimovel.com/emp/apartamentos-lancamento-barra-de-jangada-jaboatao-dos-guararapes-pernambuco/1910/pt/BR,1
https://www.expoimovel.com/imovel/casas-comprar-vender-piedade-jaboatao-dos-guararapes-pernambuco/382781/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-altiplano-cabo-branco-joao-pessoa-paraiba/399608/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-altiplano-cabo-branco-joao-pessoa-paraiba/399606/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-altiplano-cabo-branco-joao-pessoa-paraiba/397564/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-barra-da-tijuca-rio-de-janeiro-rio-de-janeiro/384881/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-analia-franco-sao-paulo-sao-paulo/398437/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-belem-sao-paulo-sao-paulo/380944/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-lancamento-belem-sao-paulo-sao-paulo/380943/pt/BR,1
https://www.expoimovel.com/imovel/apartamentos-comprar-vender-aflitos-recife-pernambuco/372744/pt/BR,1
http://www.directimoveis.com.br/,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=2001-2500&type=todos&query=,0
http://www.directimoveis.com.br/imoveis/apartamento,0
http://www.directimoveis.com.br/imoveis?wish=sell&price=500000-800000&type=todos&city=&neighborhood=&rooms=&query=,0
http://www.directimoveis.com.br/imoveis,0
http://www.directimoveis.com.br/empresa,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=&type=todos&query=s%C3%A3o+paulo,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=&type=todos&city=Recife&neighborhood=&rooms=&query=,0
http://www.directimoveis.com.br/imoveis?wish=rent&price=&type=Apartamento&city=Recife&neighborhood=Boa+Viagem&rooms=&query=,0
http://www.directimoveis.com.br/oferte-seu-imovel,0
http://www.directimoveis.com.br/imovel-v0932/edf-parador-de-cervantes,1
http://www.directimoveis.com.br/imovel-AL0101,1
http://www.directimoveis.com.br/imovel-AL0141,1
http://www.directimoveis.com.br/imovel-V0390/edificio-maison-languth,1
http://www.directimoveis.com.br/imovel-V0496/verano,1
http://www.directimoveis.com.br/imovel-v0553/edf-daniela,1
http://www.directimoveis.com.br/imovel-v0577/edf-vitoria,1
http://www.directimoveis.com.br/imovel-AL0022/edificio-lila,1
http://www.directimoveis.com.br/imovel-AL0323/edf-jacaranda,1
http://www.directimoveis.com.br/imovel-v0757/edf-john-lennon,1
http://diariodepernambuco.lugarcerto.com.br/,0
http://diariodepernambuco.lugarcerto.com.br/busca?&conteudo=anuncio&secao=Compra%20e%20Venda&secao=Lan%E7amento&estado=PE,0
http://diariodepernambuco.lugarcerto.com.br/busca/compra-e-venda/sp/sao-paulo?quartos=3,0
http://diariodepernambuco.lugarcerto.com.br/busca?&conteudo=anuncio&secao=Lan%E7amento&estado=PE,0
http://diariodepernambuco.lugarcerto.com.br/busca?&conteudo=anuncio&estado=PE&sortby=date3&asc=desc,0
http://diariodepernambuco.lugarcerto.com.br/noticias/servicos/,0
http://diariodepernambuco.lugarcerto.com.br/noticias/noticias/,0
http://diariodepernambuco.lugarcerto.com.br/outros/fale_conosco/,0
http://anuncie2.lugarcerto.com.br/,0
http://diariodepernambuco.lugarcerto.com.br/classificados/,0
http://www.lugarcerto.com.br/imovel/apartamento-3-quartos-jardins-sao-paulo-com-garagem-158m2-compra-e-venda-rs2200000-id-233689725,1
http://www.lugarcerto.com.br/imovel/apartamento-3-quartos-jardins-sao-paulo-com-garagem-184m2-compra-e-venda-rs1600000-id-228984720,1
http://diariodepernambuco.lugarcerto.com.br/imovel/apartamento-3-quartos-casa-amarela-recife-87m2-venda-rs510000-id-153249719,1
http://estadodeminas.lugarcerto.com.br/imovel/apartamento-4-quartos-lourdes-belo-horizonte-com-garagem-220m2-aluguel-rs4000-id-155949766,1
http://estadodeminas.lugarcerto.com.br/imovel/apartamento-4-quartos-lourdes-belo-horizonte-com-garagem-252m2-compra-e-venda-rs2900000-id-340430084,1
http://estadodeminas.lugarcerto.com.br/imovel/apartamento-2-quartos-anchieta-belo-horizonte-com-garagem-52m2-compra-e-venda-rs550000-id-10578150844,1
http://estadodeminas.lugarcerto.com.br/imovel/andar-centro-belo-horizonte-com-garagem-392m2-compra-e-venda-rs2500000-id-340004839,1
http://www.lugarcerto.com.br/imovel/apartamento-2-quartos-santo-cristo-rio-de-janeiro-com-garagem-compra-e-venda-rs340000-id-308414719,1
http://www.lugarcerto.com.br/imovel/apartamento-2-quartos-curicica-rio-de-janeiro-59m2-compra-e-venda-rs420000-id-340596979,1
http://www.lugarcerto.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-rio-de-janeiro-91m2-compra-e-venda-rs770000-id-340596735,1
http://www.teuimovel.com/,0
http://www.teuimovel.com/index_buscar_m_10_cidade_SAO%20PAULO%20-%20SP_bairro_,0
http://www.teuimovel.com/index_buscar_m_10_cidade_SAO%20PAULO%20-%20SP_pagina_2,0
http://www.teuimovel.com/cadastro,0
http://www.teuimovel.com/planos,0
http://www.teuimovel.com/integracao-xml,0
http://www.teuimovel.com/index_buscar_m_40_cidade_RECIFE%20-%20PE_bairro_,0
http://www.teuimovel.com/index_buscar_m_4_cidade_RIO%20DE%20JANEIRO%20-%20RJ_bairro_,0
http://www.teuimovel.com/index_buscar_m_1_cidade_CURITIBA%20-%20PR_bairro_,0
http://www.teuimovel.com/index_buscar_m_98_cidade_JOAO%20PESSOA%20-%20PB_bairro_,0
http://www.teuimovel.com/index_detalheimovel_id_1991_desc_CURITIBA-PR%20Jardim%20das%20Am%C3%A9ricas,1
http://www.teuimovel.com/index_detalheimovel_id_1961_desc_CURITIBA-PR%20Apartamento,1
http://www.teuimovel.com/index_detalheimovel_id_2100_desc_JOAO%20PESSOA-PB%20Mana%C3%ADra,1
http://www.teuimovel.com/index_detalheimovel_id_2003_desc_JOAO%20PESSOA-PB%20torre,1
http://www.teuimovel.com/index_detalheimovel_id_1748_desc_maceio-al-ponta-verde,1
http://www.teuimovel.com/index_detalheimovel_id_1831_desc_belo-horizonte-mg-castelo,1
http://www.teuimovel.com/index_detalheimovel_id_2113_desc_sombrio-sc-centro,1
http://www.teuimovel.com/index_detalheimovel_id_2061_desc_RIO%20DE%20JANEIRO-RJ%20Gl%C3%B3ria,1
http://www.teuimovel.com/index_detalheimovel_id_2042_desc_RIO%20DE%20JANEIRO-RJ%20Barra%20da%20Tijuca,1
http://www.teuimovel.com/index_detalheimovel_id_2011_desc_RIO%20DE%20JANEIRO-RJ%20Del%20Castilho,1
http://www.imovelweb.com.br/,0
http://www.imovelweb.com.br/imoveis-sao-paulo-sp.html,0
http://www.imovelweb.com.br/apartamentos-aluguel-rio-de-janeiro-rj.html,0
http://www.imovelweb.com.br/apartamentos-aluguel-campinas-sp.html,0
http://www.imovelweb.com.br/apartamentos-venda-rio-de-janeiro-rj.html,0
http://www.imovelweb.com.br/apartamentos-venda-curitiba-pr.html,0
http://www.imovelweb.com.br/imoveis-venda-swiss-park-campinas-4-quartos.html,0
http://www.imovelweb.com.br/anuncie-seu-imovel,0
http://www.imovelweb.com.br/imobiliarias/even_15736988-imoveis.html,0
http://www.imovelweb.com.br/imobiliarias/remax-confiance_47071910-imoveis.html,0
http://www.imovelweb.com.br/propriedades/casa-residencial-piracicamirim-2932019491.html,1
http://www.imovelweb.com.br/propriedades/apartamento-duplex-no-centro-de-piracicaba-2932019561.html,1
http://www.imovelweb.com.br/propriedades/villagio-nova-carrao-evenday24desetembro-2924220069.html,1
http://www.imovelweb.com.br/propriedades/mariz-vila-mariana-evenday24desetembro-2924220061.html,1
http://www.imovelweb.com.br/propriedades/tribeca-nova-leopoldina-evenday24desetembro-2930628796.html,1
http://www.imovelweb.com.br/propriedades/ibirapuera-449m-3-suites-4-vagas-2929529916.html,1
http://www.imovelweb.com.br/propriedades/dominio-marajoara-com-vista-para-o-parque-aquatico.-2924082611.html,1
http://www.imovelweb.com.br/propriedades/apartamento-a-venda-em-butanta-2926586565.html,1
http://www.imovelweb.com.br/propriedades/apartamento-a-venda-copacabana-rio-de-janeiro-2930623359.html,1
http://www.imovelweb.com.br/propriedades/apartamento-gavea-2932087545.html,1
http://www.redeimoveispe.com.br/,0
http://www.bciimobiliaria.com.br/,0
http://www.redeimoveispe.com.br/listagem.aspx?tipo=7,0
http://www.redeimoveispe.com.br/listagem.aspx?tipo=2%2C7&order=11&page=1&visualizar=0,0
http://www.redeimoveispe.com.br/listagem.aspx?tipo=2%2C7&cidade2=310&order=11&page=1&visualizar=0,0
http://www.redeimoveispe.com.br/listagem.aspx?ddlPretensao=1&cidade=225&ddlBairro=&bairro=&vlVenda=0,0
"http://www.redeimoveispe.com.br/listagemEmpreendimento.aspx?statusComercial=2,3,4,5,6,7",0
http://www.redeimoveispe.com.br/listagem.aspx?ddlPretensao=2,0
http://www.redeimoveispe.com.br/listagem.aspx?finalidade=1&order=2&page=1&visualizar=0,0
http://www.redeimoveispe.com.br/associe-se.aspx,0
http://www.redeimoveispe.com.br/imovel-detalhes.aspx?refRede=AP1169-DZQ,1
http://www.redeimoveispe.com.br/imovel-detalhes.aspx?refRede=AP1231-DZQ,1
http://www.redeimoveispe.com.br/imovel-detalhes.aspx?refRede=AP1132-DZQ,1
http://www.redeimoveispe.com.br/imovel-detalhes.aspx?refRede=AP0181-C8F,1
http://www.redeimoveispe.com.br/empreendimento-detalhes.aspx?id_empreendimento=7759469,1
http://www.redeimoveispe.com.br/empreendimento-detalhes.aspx?id_empreendimento=7766946,1
http://www.redeimoveispe.com.br/empreendimento-detalhes.aspx?id_empreendimento=7751473,1
http://www.redeimoveispe.com.br/empreendimento-detalhes.aspx?id_empreendimento=7619227,1
http://www.redeimoveispe.com.br/imovel-detalhes.aspx?refRede=CO0005-DZQ,1
http://www.redeimoveispe.com.br/imovel-detalhes.aspx?refRede=CA0117-D3O,1
http://imovelavenda.com.br/,0
http://imovelavenda.com.br/anunciar_imoveis,0
http://www.plaenge.com.br/?gclid=CI6lnqGQzdYCFUWAkQodaVQFSw,0
http://imovelavenda.com.br/Carbone_Imoveis,0
http://imovelavenda.com.br/imobiliarias,0
http://imovelavenda.com.br/construtoras,0
http://imovelavenda.com.br/termos_de_uso,0
http://imovelavenda.com.br/cadastrar_usuario#gratuito,0
http://imovelavenda.com.br/quem_somos,0
http://imovelavenda.com.br/compra_segura,0
http://imovelavenda.com.br/Apto_Macaxeira_Ter_3_Qtos_1_STE_Conjunto_Apipucos_Recife_PE__BU505,1
http://imovelavenda.com.br/Apartamento_3_Quartos_Boa_Viagem_Recife_PE__QY194,1
http://imovelavenda.com.br/Apto_3_Dorm_Ipanema_Porto_Alegre_139795_RS__RR993,1
http://imovelavenda.com.br/Fiateci_Apto_2_Dorm_Sao_Geraldo_Porto_Alegre_10066_RS__YWQ10,1
http://imovelavenda.com.br/Torre_Molinos_Cobertura_3_Dorm_Rio_Branco_Porto_Alegre_11122_RS__RC381,1
http://imovelavenda.com.br/Apto_4_Dorm_Rio_Branco_Porto_Alegre_159467_RS__OUR86,1
http://imovelavenda.com.br/Apto_3_Dorm_Tatuape_Sao_Paulo_3684_SP__DUO21,1
http://imovelavenda.com.br/Apto_3_Dorm_Tatuape_Sao_Paulo_11236_SP__RQ183,1
http://imovelavenda.com.br/Apto_3_Dorm_Tatuape_Sao_Paulo_10245_SP__DW476,1
http://imovelavenda.com.br/Apto_4_Dorm_Tatuape_Sao_Paulo_3669_SP__RW870,1
